transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,address,postcode,state,country,property_valuation
7436,92,844,2017-08-03 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,69 Hovde Plaza,2680,NSW,Australia,5
10018,40,844,2017-05-02 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,69 Hovde Plaza,2680,NSW,Australia,5
10156,0,844,2017-08-05 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,69 Hovde Plaza,2680,NSW,Australia,5
11181,84,844,2017-02-01 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,69 Hovde Plaza,2680,NSW,Australia,5
13335,56,844,2017-05-22 00:00:00,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,69 Hovde Plaza,2680,NSW,Australia,5
15196,64,844,2017-11-29 00:00:00,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,69 Hovde Plaza,2680,NSW,Australia,5
15751,35,844,2017-01-28 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,69 Hovde Plaza,2680,NSW,Australia,5
19552,64,844,2017-08-09 00:00:00,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,69 Hovde Plaza,2680,NSW,Australia,5
6532,0,3037,2017-01-09 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434,01654 Milwaukee Plaza,2000,NSW,Australia,11
15985,18,3037,2017-03-27 00:00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667,01654 Milwaukee Plaza,2000,NSW,Australia,11
16104,29,3037,2017-06-28 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,01654 Milwaukee Plaza,2000,NSW,Australia,11
6533,2,2532,2017-08-12 00:00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,53723 Dunning Street,2153,NSW,Australia,11
6535,10,1296,2017-03-18 00:00:00,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838,87 Reinke Drive,4211,QLD,Australia,6
7002,48,1296,2017-08-22 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064,87 Reinke Drive,4211,QLD,Australia,6
10416,9,1296,2017-06-08 00:00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35378,87 Reinke Drive,4211,QLD,Australia,6
12135,51,1296,2017-01-09 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823,87 Reinke Drive,4211,QLD,Australia,6
6538,70,2164,2017-09-15 00:00:00,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193,63 School Plaza,2145,NSW,Australia,9
7112,64,2164,2017-06-11 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487,63 School Plaza,2145,NSW,Australia,9
7256,65,2164,2017-01-20 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879,63 School Plaza,2145,NSW,Australia,9
10076,47,2164,2017-10-23 00:00:00,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064,63 School Plaza,2145,NSW,Australia,9
10702,97,2164,2017-04-07 00:00:00,True,Approved,Solex,Standard,medium,large,202.62,151.96,33364,63 School Plaza,2145,NSW,Australia,9
13145,58,2164,2017-07-17 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295,63 School Plaza,2145,NSW,Australia,9
18654,60,2164,2017-05-24 00:00:00,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487,63 School Plaza,2145,NSW,Australia,9
6554,13,2323,2017-04-26 00:00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,54970 Veith Hill,4125,QLD,Australia,7
10814,14,2323,2017-06-01 00:00:00,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,54970 Veith Hill,4125,QLD,Australia,7
11559,32,2323,2017-04-06 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,54970 Veith Hill,4125,QLD,Australia,7
6557,19,2668,2017-10-29 00:00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,920 Manley Crossing,4226,QLD,Australia,8
7616,49,2668,2017-06-24 00:00:00,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,920 Manley Crossing,4226,QLD,Australia,8
15049,74,2668,2017-10-30 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,920 Manley Crossing,4226,QLD,Australia,8
16169,17,2668,2017-03-17 00:00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,920 Manley Crossing,4226,QLD,Australia,8
17225,67,2668,2017-03-27 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,920 Manley Crossing,4226,QLD,Australia,8
6563,38,2321,2017-07-22 00:00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427,386 Jay Junction,4218,QLD,Australia,3
10244,51,2321,2017-05-06 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823,386 Jay Junction,4218,QLD,Australia,3
13163,57,2321,2017-06-04 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42295,386 Jay Junction,4218,QLD,Australia,3
6565,60,1876,2017-08-08 00:00:00,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848,4498 Donald Crossing,2525,NSW,Australia,10
6941,60,1876,2017-08-14 00:00:00,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848,4498 Donald Crossing,2525,NSW,Australia,10
11781,3,1876,2017-05-09 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009,4498 Donald Crossing,2525,NSW,Australia,10
17007,3,1876,2017-02-08 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38859,4498 Donald Crossing,2525,NSW,Australia,10
18853,60,1876,2017-06-25 00:00:00,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848,4498 Donald Crossing,2525,NSW,Australia,10
6567,53,1758,2017-08-01 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170,4 5th Circle,2800,NSW,Australia,2
10528,67,1758,2017-12-28 00:00:00,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,4 5th Circle,2800,NSW,Australia,2
10810,4,1758,2017-02-28 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,4 5th Circle,2800,NSW,Australia,2
14655,72,1758,2017-07-26 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193,4 5th Circle,2800,NSW,Australia,2
14757,97,1758,2017-07-15 00:00:00,True,Approved,Solex,Standard,medium,large,202.62,151.96,38002,4 5th Circle,2800,NSW,Australia,2
17009,33,1758,2017-01-09 00:00:00,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38750,4 5th Circle,2800,NSW,Australia,2
19007,67,1758,2017-11-25 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859,4 5th Circle,2800,NSW,Australia,2
6579,0,965,2017-06-05 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047,5 Hintze Hill,2641,NSW,Australia,1
7722,38,965,2017-08-15 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298,5 Hintze Hill,2641,NSW,Australia,1
14966,46,965,2017-02-05 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526,5 Hintze Hill,2641,NSW,Australia,1
15644,66,965,2017-10-31 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838,5 Hintze Hill,2641,NSW,Australia,1
6584,45,1487,2017-12-13 00:00:00,False,Approved,Solex,Standard,medium,medium,441.49,84.99,38991,57835 Ruskin Lane,2325,NSW,Australia,5
12861,50,1487,2017-07-18 00:00:00,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707,57835 Ruskin Lane,2325,NSW,Australia,5
6586,21,1116,2017-10-10 00:00:00,False,Approved,Solex,Standard,medium,large,1071.23,380.74,34527,79494 Ruskin Circle,2527,NSW,Australia,9
16707,3,1116,2017-01-19 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40410,79494 Ruskin Circle,2527,NSW,Australia,9
19463,44,1116,2017-12-23 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,79494 Ruskin Circle,2527,NSW,Australia,9
6591,4,2625,2017-05-14 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38216,1567 Schiller Street,3810,VIC,Australia,6
8268,58,2625,2017-10-07 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145,1567 Schiller Street,3810,VIC,Australia,6
8971,36,2625,2017-01-23 00:00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,35560,1567 Schiller Street,3810,VIC,Australia,6
19865,41,2625,2017-01-22 00:00:00,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560,1567 Schiller Street,3810,VIC,Australia,6
6592,0,2299,2017-11-01 00:00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,38573,531 Springview Lane,3101,VIC,Australia,10
6763,36,2299,2017-06-22 00:00:00,True,Approved,Solex,Standard,low,medium,1289.85,74.51,37220,531 Springview Lane,3101,VIC,Australia,10
12812,0,2299,2017-02-25 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434,531 Springview Lane,3101,VIC,Australia,10
13462,29,2299,2017-06-30 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,34556,531 Springview Lane,3101,VIC,Australia,10
16312,80,2299,2017-10-22 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40410,531 Springview Lane,3101,VIC,Australia,10
17370,0,2299,2017-10-24 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,531 Springview Lane,3101,VIC,Australia,10
6609,84,3248,2017-03-16 00:00:00,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,9468 Vidon Way,3029,VIC,Australia,7
6829,80,3248,2017-02-24 00:00:00,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,9468 Vidon Way,3029,VIC,Australia,7
7005,82,3248,2017-11-02 00:00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,9468 Vidon Way,3029,VIC,Australia,7
17974,69,3248,2017-05-14 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,9468 Vidon Way,3029,VIC,Australia,7
6612,1,179,2017-08-09 00:00:00,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41533,4 Dayton Terrace,2280,NSW,Australia,9
11439,0,179,2017-11-20 00:00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,4 Dayton Terrace,2280,NSW,Australia,9
12321,98,179,2017-01-13 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779,4 Dayton Terrace,2280,NSW,Australia,9
6644,0,1319,2017-02-22 00:00:00,True,Approved,,,,,1776.08,,,9 Dawn Court,4128,QLD,Australia,2
7090,89,1319,2017-01-20 00:00:00,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874,9 Dawn Court,4128,QLD,Australia,2
9742,42,1319,2017-12-14 00:00:00,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9,41848,9 Dawn Court,4128,QLD,Australia,2
13345,0,1319,2017-03-24 00:00:00,False,Approved,,,,,1409.68,,,9 Dawn Court,4128,QLD,Australia,2
18899,84,1319,2017-07-07 00:00:00,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218,9 Dawn Court,4128,QLD,Australia,2
6645,40,1004,2017-03-15 00:00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,61 Lukken Plaza,3182,VIC,Australia,6
7463,96,1004,2017-05-09 00:00:00,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,61 Lukken Plaza,3182,VIC,Australia,6
9964,82,1004,2017-02-17 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,61 Lukken Plaza,3182,VIC,Australia,6
11206,13,1004,2017-06-10 00:00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,61 Lukken Plaza,3182,VIC,Australia,6
12818,99,1004,2017-03-23 00:00:00,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,61 Lukken Plaza,3182,VIC,Australia,6
13116,0,1004,2017-05-31 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,61 Lukken Plaza,3182,VIC,Australia,6
6646,5,2699,2017-04-05 00:00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659,7 Fordem Point,3057,VIC,Australia,7
11170,7,2699,2017-10-31 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42560,7 Fordem Point,3057,VIC,Australia,7
14172,6,2699,2017-03-18 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549,7 Fordem Point,3057,VIC,Australia,7
16405,5,2699,2017-04-24 00:00:00,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,41701,7 Fordem Point,3057,VIC,Australia,7
19830,21,2699,2017-02-25 00:00:00,False,Approved,Solex,Standard,medium,large,1071.23,380.74,36334,7 Fordem Point,3057,VIC,Australia,7
6657,4,20,2017-11-01 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698,032 Bartelt Crossing,2444,New South Wales,Australia,8
11330,94,20,2017-11-29 00:00:00,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,39427,032 Bartelt Crossing,2444,New South Wales,Australia,8
14766,48,20,2017-11-20 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688,032 Bartelt Crossing,2444,New South Wales,Australia,8
18030,3,20,2017-06-11 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499,032 Bartelt Crossing,2444,New South Wales,Australia,8
6681,55,2194,2017-10-20 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707,9045 Kings Avenue,4153,QLD,Australia,11
7105,56,2194,2017-04-10 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34143,9045 Kings Avenue,4153,QLD,Australia,11
8712,2,2194,2017-05-20 00:00:00,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41167,9045 Kings Avenue,4153,QLD,Australia,11
9843,62,2194,2017-09-07 00:00:00,True,Approved,Solex,Standard,medium,medium,478.16,298.72,40487,9045 Kings Avenue,4153,QLD,Australia,11
12556,73,2194,2017-02-13 00:00:00,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37873,9045 Kings Avenue,4153,QLD,Australia,11
13645,44,2194,2017-11-18 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991,9045 Kings Avenue,4153,QLD,Australia,11
15038,55,2194,2017-09-09 00:00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259,9045 Kings Avenue,4153,QLD,Australia,11
18142,6,2194,2017-08-10 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701,9045 Kings Avenue,4153,QLD,Australia,11
6693,74,2773,2017-06-15 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38859,0 Debs Lane,3204,VIC,Australia,7
8768,74,2773,2017-03-31 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,42226,0 Debs Lane,3204,VIC,Australia,7
18726,87,2773,2017-12-26 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,38482,0 Debs Lane,3204,VIC,Australia,7
19210,67,2773,2017-04-07 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668,0 Debs Lane,3204,VIC,Australia,7
6696,53,267,2017-08-22 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,48 Arizona Drive,2768,NSW,Australia,10
8191,84,267,2017-01-18 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,48 Arizona Drive,2768,NSW,Australia,10
9227,74,267,2017-01-23 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,48 Arizona Drive,2768,NSW,Australia,10
18308,23,267,2017-06-17 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,48 Arizona Drive,2768,NSW,Australia,10
6702,59,2512,2017-05-04 00:00:00,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539,0192 Ridgeview Terrace,4655,QLD,Australia,6
10286,14,2512,2017-08-01 00:00:00,False,Approved,Solex,Standard,high,large,1842.92,1105.75,38193,0192 Ridgeview Terrace,4655,QLD,Australia,6
10491,0,2512,2017-06-22 00:00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,33549,0192 Ridgeview Terrace,4655,QLD,Australia,6
11240,0,2512,2017-09-10 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701,0192 Ridgeview Terrace,4655,QLD,Australia,6
15771,35,2512,2017-03-24 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549,0192 Ridgeview Terrace,4655,QLD,Australia,6
15840,22,2512,2017-05-14 00:00:00,True,Approved,Solex,Standard,medium,medium,575.27,431.45,34244,0192 Ridgeview Terrace,4655,QLD,Australia,6
6711,41,1667,2017-01-14 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,9168 Thackeray Place,2026,NSW,Australia,12
7638,72,1667,2017-09-27 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295,9168 Thackeray Place,2026,NSW,Australia,12
13014,13,1667,2017-10-15 00:00:00,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,9168 Thackeray Place,2026,NSW,Australia,12
16226,53,1667,2017-04-15 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,9168 Thackeray Place,2026,NSW,Australia,12
16275,12,1667,2017-05-02 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193,9168 Thackeray Place,2026,NSW,Australia,12
18711,4,1667,2017-07-06 00:00:00,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,9168 Thackeray Place,2026,NSW,Australia,12
19594,13,1667,2017-07-21 00:00:00,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,9168 Thackeray Place,2026,NSW,Australia,12
6730,86,572,2017-03-01 00:00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40618,909 Browning Crossing,3013,Victoria,Australia,10
6814,0,572,2017-08-16 00:00:00,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696,909 Browning Crossing,3013,Victoria,Australia,10
8156,62,572,2017-08-18 00:00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,40670,909 Browning Crossing,3013,Victoria,Australia,10
13930,0,572,2017-08-25 00:00:00,False,Approved,Solex,Road,medium,medium,416.98,312.74,40672,909 Browning Crossing,3013,Victoria,Australia,10
14312,43,572,2017-09-16 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,33429,909 Browning Crossing,3013,Victoria,Australia,10
16031,27,572,2017-12-17 00:00:00,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36361,909 Browning Crossing,3013,Victoria,Australia,10
6735,4,3027,2017-03-05 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784,7046 Fairview Place,4510,QLD,Australia,3
9817,6,3027,2017-11-29 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258,7046 Fairview Place,4510,QLD,Australia,3
13942,53,3027,2017-10-14 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42172,7046 Fairview Place,4510,QLD,Australia,3
15345,80,3027,2017-08-28 00:00:00,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226,7046 Fairview Place,4510,QLD,Australia,3
17946,2,3027,2017-05-08 00:00:00,True,Approved,Solex,Standard,medium,medium,71.49,53.62,37659,7046 Fairview Place,4510,QLD,Australia,3
6736,99,981,2017-03-10 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,36 Grayhawk Plaza,2031,NSW,Australia,9
8086,25,981,2017-05-19 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,36 Grayhawk Plaza,2031,NSW,Australia,9
8800,48,981,2017-12-05 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,36 Grayhawk Plaza,2031,NSW,Australia,9
10602,87,981,2017-05-25 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,36 Grayhawk Plaza,2031,NSW,Australia,9
14804,72,981,2017-09-15 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,36 Grayhawk Plaza,2031,NSW,Australia,9
17785,33,981,2017-05-25 00:00:00,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,36 Grayhawk Plaza,2031,NSW,Australia,9
19949,16,981,2017-11-26 00:00:00,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,36 Grayhawk Plaza,2031,NSW,Australia,9
6754,88,2257,2017-04-10 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,6471 Meadow Valley Court,2097,NSW,Australia,11
7131,17,2257,2017-07-23 00:00:00,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,6471 Meadow Valley Court,2097,NSW,Australia,11
8000,40,2257,2017-05-21 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,6471 Meadow Valley Court,2097,NSW,Australia,11
14376,10,2257,2017-10-27 00:00:00,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,6471 Meadow Valley Court,2097,NSW,Australia,11
18804,54,2257,2017-04-22 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,6471 Meadow Valley Court,2097,NSW,Australia,11
6755,0,2332,2017-11-29 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34244,034 Eagan Avenue,2560,NSW,Australia,6
6918,86,2332,2017-04-05 00:00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35052,034 Eagan Avenue,2560,NSW,Australia,6
12948,0,2332,2017-07-16 00:00:00,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553,034 Eagan Avenue,2560,NSW,Australia,6
16952,91,2332,2017-06-02 00:00:00,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38339,034 Eagan Avenue,2560,NSW,Australia,6
6757,51,2206,2017-05-17 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,7 Novick Parkway,2160,NSW,Australia,5
10334,67,2206,2017-06-20 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,7 Novick Parkway,2160,NSW,Australia,5
13215,67,2206,2017-06-26 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,7 Novick Parkway,2160,NSW,Australia,5
17086,59,2206,2017-11-02 00:00:00,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,7 Novick Parkway,2160,NSW,Australia,5
6765,37,3492,2017-09-03 00:00:00,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,2986 Holmberg Circle,3021,VIC,Australia,9
15591,11,3492,2017-10-11 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,2986 Holmberg Circle,3021,VIC,Australia,9
18129,80,3492,2017-06-10 00:00:00,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,2986 Holmberg Circle,3021,VIC,Australia,9
6767,77,2079,2017-09-21 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,1396 Sugar Terrace,2145,NSW,Australia,10
7202,35,2079,2017-05-01 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,1396 Sugar Terrace,2145,NSW,Australia,10
10021,93,2079,2017-12-27 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,1396 Sugar Terrace,2145,NSW,Australia,10
6781,37,481,2017-10-29 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,30991 Macpherson Parkway,2155,NSW,Australia,9
18057,90,481,2017-12-16 00:00:00,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,30991 Macpherson Parkway,2155,NSW,Australia,9
6783,15,1856,2017-08-25 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,56145 Porter Lane,2010,NSW,Australia,10
12778,50,1856,2017-06-30 00:00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,56145 Porter Lane,2010,NSW,Australia,10
6790,65,1981,2017-10-02 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,31 Northwestern Court,2206,NSW,Australia,10
15548,52,1981,2017-04-12 00:00:00,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,31 Northwestern Court,2206,NSW,Australia,10
15720,48,1981,2017-05-07 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,31 Northwestern Court,2206,NSW,Australia,10
6792,0,1871,2017-08-26 00:00:00,False,Approved,Solex,Standard,medium,large,202.62,151.96,42458,66811 Lerdahl Way,4160,QLD,Australia,4
6809,7,1871,2017-05-28 00:00:00,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052,66811 Lerdahl Way,4160,QLD,Australia,4
14524,45,1871,2017-09-27 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649,66811 Lerdahl Way,4160,QLD,Australia,4
14583,15,1871,2017-07-18 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143,66811 Lerdahl Way,4160,QLD,Australia,4
6796,76,1065,2017-07-03 00:00:00,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873,7 Holmberg Circle,2018,NSW,Australia,9
7145,36,1065,2017-05-20 00:00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,40336,7 Holmberg Circle,2018,NSW,Australia,9
11510,12,1065,2017-10-12 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,7 Holmberg Circle,2018,NSW,Australia,9
14669,17,1065,2017-06-22 00:00:00,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,7 Holmberg Circle,2018,NSW,Australia,9
19696,61,1065,2017-08-13 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,7 Holmberg Circle,2018,NSW,Australia,9
19858,53,1065,2017-04-17 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37823,7 Holmberg Circle,2018,NSW,Australia,9
6799,83,287,2017-08-14 00:00:00,True,Cancelled,Solex,Touring,medium,large,2083.94,675.03,41533,5583 Prairie Rose Trail,2765,NSW,Australia,8
